ReturnID,ReturnDate,InvoiceID,StoreName,SKU,ProductName,Category,ReturnedQty,ReturnReason,RefundAmount
RET-001357,2025-11-14,INV-0043356,Columbus Standard,PRD-0014,OptimaFood Juices Select,Beverages,1,Damaged,2.34
RET-001358,2026-05-24,INV-0064504,Indianapolis Standard,PRD-0067,EverGreen Cheese Classic,Dairy,1,Damaged,15.01
RET-001359,2026-04-01,INV-0021948,Chicago Flagship,PRD-0163,SunRise Paper Products Premium,Household,3,Expired,24.92
RET-001360,2025-02-14,INV-0030422,Philadelphia Standard,PRD-0052,HomeComfort Nuts & Seeds Original 750g,Snacks,5,Quality Issue,31.23
RET-001361,2026-12-31,INV-0012098,Atlanta Flagship,PRD-0096,EverGreen Condiments Premium 500g,Grocery,3,Expired,22.75
RET-001362,2026-02-18,INV-0024246,Denver Standard,PRD-0062,PureChoice Cookies & Bars Deluxe 300g,Snacks,3,Expired,9.62
RET-001363,2026-07-10,INV-0004149,Boston Flagship,PRD-0088,UrbanHarvest Canned Goods Original 500g,Grocery,1,Incorrect Shipment,2.1
RET-001364,2026-05-25,INV-0048967,Tampa Compact,PRD-0007,ValuBrand Carbonated Drinks Premium,Beverages,3,Customer Return,5.44
RET-001365,2025-12-04,INV-0021940,Chicago Flagship,PRD-0163,SunRise Paper Products Premium,Household,2,,16.79
RET-001366,2026-06-29,INV-0070004,Nashville Compact,PRD-0129,ElitePro Ice Cream Pro,Frozen Foods,5,Expired,35.13
RET-001367,2025-04-30,INV-0048838,Tampa Compact,PRD-0003,EverGreen Carbonated Drinks Deluxe,Beverages,1,Damaged,1.48
RET-001368,2026-08-02,INV-0047532,Columbus Standard,PRD-0125,CoastalSelect Frozen Vegetables Premium,Frozen Foods,2,Quality Issue,13.98
RET-001369,2026-07-05,INV-0070655,Salt Lake City Express,PRD-0001,BluePeak Carbonated Drinks Plus,Beverages,1,Expired,1.32
RET-001370,2025-12-27,INV-0037523,Charlotte Standard,PRD-0035,ElitePro Energy Drinks Select,Beverages,5,Quality Issue,9.61
RET-001371,2026-05-21,INV-0059772,Providence Express,PRD-0065,NaturePath Cheese Classic,Dairy,1,Customer Return,5.02
RET-001372,2026-07-25,INV-0002097,Boston Flagship,PRD-0040,UrbanHarvest Chips & Crisps Premium 1000g,Snacks,1,Quality Issue,4.71
RET-001373,2026-06-17,INV-0045022,Columbus Standard,PRD-0063,OptimaFood Cookies & Bars Deluxe 200g,Snacks,1,Customer Return,4.3
RET-001374,2026-12-25,INV-0002349,Boston Flagship,PRD-0047,EverGreen Chips & Crisps Plus 300g,Snacks,6,Expired,8.49
RET-001375,2026-12-31,INV-0019817,Chicago Flagship,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,1,Damaged,13.17
RET-001376,2026-07-04,INV-0063613,Indianapolis Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,2,Quality Issue,3.9
RET-001377,2025-10-18,INV-0044856,Columbus Standard,PRD-0058,EverGreen Cookies & Bars Original 500g,Snacks,5,Customer Return,13.41
RET-001378,2025-10-14,INV-0057492,Phoenix Compact,PRD-0155,QuickServe Cleaning Products Original,Household,4,Customer Return,13.44
RET-001379,2026-10-29,INV-0044531,Columbus Standard,PRD-0048,ElitePro Nuts & Seeds Premium 750g,Snacks,1,Expired,7.4
RET-001380,2026-04-07,INV-0064838,Indianapolis Standard,PRD-0079,CoastalSelect Yogurt Pro,Dairy,5,Customer Return,11.88
RET-001381,2026-06-29,INV-0012265,Atlanta Flagship,PRD-0102,ClearSpring Condiments Lite 750g,Grocery,2,Damaged,6.7
RET-001382,2026-08-16,INV-0013718,Atlanta Flagship,PRD-0138,SunRise Vitamins Deluxe,Health & Beauty,3,Damaged,59.82
RET-001383,2025-06-29,INV-0055685,Phoenix Compact,PRD-0078,ValuBrand Yogurt Classic,Dairy,2,Damaged,7.49
RET-001384,2026-06-09,INV-0067061,Indianapolis Standard,PRD-0163,SunRise Paper Products Premium,Household,5,Damaged,39.88
RET-001385,2026-07-29,INV-0040450,Charlotte Standard,PRD-0105,HomeComfort Pasta & Grains Premium 400g,Grocery,1,Damaged,2.13
RET-001386,2026-11-07,INV-0073463,Detroit Compact,PRD-0016,FreshFirst Juices Deluxe,Beverages,1,Incorrect Shipment,4.29
RET-001387,2026-12-24,INV-0012272,Atlanta Flagship,PRD-0102,ClearSpring Condiments Lite 750g,Grocery,7,Customer Return,22.51
RET-001388,2025-01-01,INV-0028625,Philadelphia Standard,PRD-0013,EverGreen Juices Plus,Beverages,4,Customer Return,13.37
RET-001389,2025-10-03,INV-0004826,Boston Flagship,PRD-0101,SunRise Condiments Original 400g,Grocery,7,Expired,22.45
RET-001390,2026-10-19,INV-0005016,Boston Flagship,PRD-0108,UrbanHarvest Pasta & Grains Select 400g,Grocery,2,Expired,6.14
RET-001391,2026-09-18,INV-0059694,Providence Express,PRD-0061,BluePeak Cookies & Bars Original 400g,Snacks,4,Customer Return,14.58
RET-001392,2024-12-15,INV-0026277,Denver Standard,PRD-0121,CoastalSelect Frozen Vegetables Value,Frozen Foods,5,Expired,25.72
RET-001393,2026-02-22,INV-0022760,Denver Standard,PRD-0018,CoastalSelect Juices Plus,Beverages,1,Expired,1.89
RET-001394,2026-03-15,INV-0027011,Denver Standard,PRD-0140,PureChoice Vitamins Classic,Health & Beauty,3,Customer Return,69.0
RET-001395,2025-11-17,INV-0025363,Denver Standard,PRD-0094,SunRise Canned Goods Value 200g,Grocery,4,Quality Issue,16.89
RET-001396,2025-09-11,INV-0050846,Tampa Compact,PRD-0061,BluePeak Cookies & Bars Original 400g,Snacks,5,Quality Issue,17.34
RET-001397,2025-07-17,INV-0057729,Phoenix Compact,PRD-0163,SunRise Paper Products Premium,Household,1,Damaged,7.21
RET-001398,2025-05-25,INV-0022442,Denver Standard,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,6,Quality Issue,16.64
RET-001399,2026-04-17,INV-0068502,Nashville Compact,PRD-0057,ElitePro Cookies & Bars Classic 250g,Snacks,1,Quality Issue,2.95
RET-001400,2026-11-04,INV-0062947,Indianapolis Standard,PRD-0007,ValuBrand Carbonated Drinks Premium,Beverages,1,Customer Return,1.81
RET-001401,2025-09-02,INV-0044409,Columbus Standard,PRD-0045,PureChoice Chips & Crisps Value 500g,Snacks,6,Incorrect Shipment,17.57
RET-001402,2025-02-18,INV-0010934,Atlanta Flagship,PRD-0073,QuickServe Yogurt Pro,Dairy,3,Damaged,8.35
RET-001403,2025-03-24,INV-0022176,Denver Standard,PRD-0005,UrbanHarvest Carbonated Drinks Classic,Beverages,4,Damaged,7.5
RET-001404,2026-12-31,INV-0079587,Milwaukee Compact,PRD-0003,EverGreen Carbonated Drinks Deluxe,Beverages,1,Incorrect Shipment,1.68
RET-001405,2025-10-29,INV-0072478,Salt Lake City Express,PRD-0123,NaturePath Frozen Vegetables Original,Frozen Foods,2,Customer Return,16.28
RET-001406,2026-09-09,INV-0050731,Tampa Compact,PRD-0057,ElitePro Cookies & Bars Classic 250g,Snacks,1,Quality Issue,2.68
RET-001407,2026-08-13,INV-0022036,Denver Standard,PRD-0001,BluePeak Carbonated Drinks Plus,Beverages,4,Quality Issue,6.05
RET-001408,2025-08-22,INV-0041034,Charlotte Standard,PRD-0117,GoldCrest Frozen Meals Plus,Frozen Foods,1,Customer Return,9.14
RET-001409,2025-11-08,INV-0003453,Boston Flagship,PRD-0073,QuickServe Yogurt Pro,Dairy,1,Expired,2.79
RET-001410,2026-06-09,INV-0055729,Phoenix Compact,PRD-0078,ValuBrand Yogurt Classic,Dairy,3,Customer Return,12.36
RET-001411,2026-07-05,INV-0006400,Boston Flagship,PRD-0137,FreshFirst Vitamins Plus,Health & Beauty,1,Damaged,8.55
RET-001412,2026-03-28,INV-0062312,Providence Express,PRD-0148,EverGreen Personal Care Classic,Health & Beauty,2,Customer Return,21.39
RET-001413,2026-04-27,INV-0067818,Nashville Compact,PRD-0028,BluePeak Water & Sparkling Deluxe,Beverages,2,Damaged,3.63
RET-001414,2025-10-14,INV-0023223,Denver Standard,PRD-0031,FreshFirst Energy Drinks Pro,Beverages,1,Damaged,4.71
RET-001415,2026-01-20,INV-0020899,Chicago Flagship,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,1,Damaged,7.95
RET-001416,2025-08-02,INV-0048510,Columbus Standard,PRD-0158,ElitePro Cleaning Products Deluxe,Household,4,Damaged,20.08
RET-001417,2026-04-15,INV-0040572,Charlotte Standard,PRD-0109,HomeComfort Pasta & Grains Select 300g,Grocery,1,Expired,4.87
RET-001418,2025-01-06,INV-0001088,Boston Flagship,PRD-0020,HomeComfort Juices Value,Beverages,2,Customer Return,8.43
RET-001419,2026-12-12,INV-0036406,Charlotte Standard,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,1,Customer Return,2.69
RET-001420,2024-10-14,INV-0041002,Charlotte Standard,PRD-0117,GoldCrest Frozen Meals Plus,Frozen Foods,2,Expired,17.37
RET-001421,2025-08-28,INV-0001489,Boston Flagship,PRD-0029,SunRise Water & Sparkling Classic,Beverages,1,Damaged,0.88
RET-001422,2026-05-24,INV-0075469,Detroit Compact,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,7,,55.78
RET-001423,2026-06-01,INV-0067118,Nashville Compact,PRD-0002,PureChoice Carbonated Drinks Plus,Beverages,3,Expired,6.34
RET-001424,2026-01-10,INV-0005443,Boston Flagship,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,6,Incorrect Shipment,74.59
RET-001425,2024-11-13,INV-0023242,Denver Standard,PRD-0032,FreshFirst Energy Drinks Plus,Beverages,1,Quality Issue,5.18
RET-001426,2025-08-04,INV-0048689,Columbus Standard,PRD-0163,SunRise Paper Products Premium,Household,22,Customer Return,177.45
RET-001427,2026-07-22,INV-0080023,Milwaukee Compact,PRD-0078,ValuBrand Yogurt Classic,Dairy,1,Damaged,4.03
RET-001428,2026-04-13,INV-0077422,Raleigh Standard,PRD-0125 ,CoastalSelect Frozen Vegetables Premium,Frozen Foods,1,Customer Return,6.93
RET-001429,2025-11-29,INV-0030810,Philadelphia Standard,PRD-0061,BluePeak Cookies & Bars Original 400g,Snacks,1,Customer Return,3.68
RET-001430,2026-09-22,INV-0033305,Philadelphia Standard,PRD-0114,UrbanHarvest Frozen Meals Select,Frozen Foods,14,Customer Return,204.27
RET-001431,2026-01-06,INV-0052746,Tampa Compact,PRD-0124,SunRise Frozen Vegetables Value,Frozen Foods,1,Customer Return,6.0
RET-001432,2026-01-15,INV-0074969,Detroit Compact,PRD-0114,UrbanHarvest Frozen Meals Select,Frozen Foods,1,Quality Issue,11.49
RET-001433,2025-11-21,INV-0020445,Chicago Flagship,PRD-0128,QuickServe Ice Cream Plus,Frozen Foods,8,Customer Return,47.67
RET-001434,2025-05-30,INV-0006722,Boston Flagship,PRD-0141,UrbanHarvest Vitamins Pro,Health & Beauty,2,Customer Return,13.72
RET-001435,2025-04-17,INV-0050563,Tampa Compact,PRD-0053,UrbanHarvest Nuts & Seeds Original 400g,Snacks,1,Incorrect Shipment,9.57
RET-001436,2025-01-14,INV-0001126,Boston Flagship,PRD-0022,ElitePro Juices Lite,Beverages,2,Damaged,7.44
RET-001437,2025-12-11,INV-0053001,Tampa Compact,PRD0132,ClearSpring Ice Cream Classic,Frozen Foods,8,Quality Issue,62.13
RET-001438,2026-02-27,INV-0013215,Atlanta Flagship,PRD-0124,SunRise Frozen Vegetables Value,Frozen Foods,7,Customer Return,45.84
RET-001439,2026-07-17,INV-0062375,Providence Express,PRD-0151,HomeComfort OTC Medicine Deluxe,Health & Beauty,4,Quality Issue,76.15
RET-001440,2026-01-25,INV-0033476,Philadelphia Standard,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,4,Quality Issue,44.52
RET-001441,2026-06-09,INV-0058662,Providence Express,PRD-0026,CoastalSelect Water & Sparkling Original,Beverages,1,Damaged,0.77
RET-001442,2025-01-07,INV-0035380,Philadelphia Standard,PRD-0157,EverGreen Cleaning Products Lite,Household,1,Customer Return,9.46
RET-001443,2026-04-27,INV-0042206,Charlotte Standard,PRD-0149,QuickServe OTC Medicine Premium,Health & Beauty,1,Damaged,13.98
RET-001444,2026-10-27,INV-0073712,Detroit Compact,PRD-0033,NaturePath Energy Drinks Plus,Beverages,3,Customer Return,9.82
RET-001445,2026-09-26,INV-0041115,Charlotte Standard,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,6,Expired,41.22
RET-001446,2026-11-14,INV-0078723,Hartford Express,PRD-0084,HomeComfort Butter & Spreads Classic,Dairy,1,Expired,7.01
RET-001447,2026-03-10,INV-0003247,Boston Flagship,PRD-0069,SunRise Cheese Premium,Dairy,5,Expired,77.77
RET-001448,2026-07-21,INV-0048673,Columbus Standard,PRD-0162,NaturePath Cleaning Products Plus,Household,1,Damaged,3.82
RET-001449,2024-12-09,INV-0042254,Charlotte Standard,PRD-0152,CoastalSelect OTC Medicine Original,Health & Beauty,1,Customer Return,21.74
RET-001450,2026-09-07,INV-0030886,Philadelphia Standard,PRD-0064,NaturePath Cookies & Bars Premium 200g,Snacks,1,Customer Return,3.9
RET-001451,2026-09-13,INV-0048262,Columbus Standard,PRD-0149,QuickServe OTC Medicine Premium,Health & Beauty,6,Damaged,99.67
RET-001452,2026-07-27,INV-0051990,Tampa Compact,PRD-0098,CoastalSelect Condiments Plus 1000g,Grocery,1,Customer Return,6.6
RET-001453,2026-04-09,INV-0072308,Salt Lake City Express,PRD-0114,UrbanHarvest Frozen Meals Select,Frozen Foods,3,Customer Return,44.19
RET-001454,2026-04-21,INV-0060863,Providence Express,PRD-0098,CoastalSelect Condiments Plus 1000g,Grocery,4,Damaged,24.8
RET-001455,2026-09-29,INV-0079482,Hartford Express,PRD-0157,EverGreen Cleaning Products Lite,Household,2,Damaged,17.57
RET-001456,2026-11-01,INV-0028843,Philadelphia Standard,PRD-0016,FreshFirst Juices Deluxe,Beverages,4,Customer Return,16.53
RET-001457,2026-01-02,INV-0019956,Chicago Flagship,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,2,Customer Return,14.14
RET-001458,2026-07-08,INV-0070148,Nashville Compact,PRD-0138,SunRise Vitamins Deluxe,Health & Beauty,3,Incorrect Shipment,59.81
RET-001459,2026-09-16,INV-0013424,Atlanta Flagship,PRD-0129,ElitePro Ice Cream Pro,Frozen Foods,6,Customer Return,44.67
RET-001460,2026-08-14,INV-0044830,Columbus Standard,PRD-0057,ElitePro Cookies & Bars Classic 250g,Snacks,1,Quality Issue,3.09
RET-001461,2025-03-18,INV-0039223,Charlotte Standard,PRD-0078,ValuBrand Yogurt Classic,Dairy,2,Customer Return,8.56
RET-001462,2025-05-22,INV-0053618,Tampa Compact,PRD-0157,EverGreen Cleaning Products Lite,Household,9,Customer Return,83.38
RET-001463,2026-03-28,INV-0058211,Providence Express,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,8,Damaged,22.67
RET-001464,2026-03-30,INV-0072253,Salt Lake City Express,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,6,Damaged,64.03
RET-001465,2026-02-20,INV-0061355,Providence Express,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,1,Customer Return,12.75
RET-001466,2026-08-07,INV-0008391,Atlanta Flagship,PRD-0011,ElitePro Carbonated Drinks Pro,Beverages,4,Expired,10.81
RET-001467,2025-11-10,INV-0024840,Denver Standard,PRD-0078,ValuBrand Yogurt Classic,Dairy,1,Expired,4.18
RET-001468,2025-11-10,INV-0048211,Columbus Standard,PRD-0148,EverGreen Personal Care Classic,Health & Beauty,3,Expired,33.39
RET-001469,2026-11-15,INV-0025112,Denver Standard,PRD-0087,HomeComfort Canned Goods Original 200g,Grocery,2,Expired,2.91
RET-001470,2025-10-22,INV-0068268,Nashville Compact,PRD-0046,ElitePro Chips & Crisps Deluxe 250g,Snacks,1,Incorrect Shipment,1.26
RET-001471,2026-11-24,INV-0072239,Salt Lake City Express,PRD-0111,CoastalSelect Frozen Meals Select,Frozen Foods,1,Damaged,12.01
RET-001472,2025-12-16,INV-0033160,Philadelphia Standard,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,3,Expired,34.36
RET-001473,2025-02-27,INV-0016875,Chicago Flagship,PRD-0053,UrbanHarvest Nuts & Seeds Original 400g,Snacks,2,Damaged,17.37
RET-001474,2025-10-22,INV-0003165,Boston Flagship, PRD-0067,EverGreen Cheese Classic,Dairy,2,Quality Issue,28.27
RET-001475,2024-10-17,INV-0042080,Charlotte Standard,PRD-0145,QuickServe Personal Care Pro,Health & Beauty,4,Customer Return,40.07
RET-001476,2024-11-11,INV-0034936,Philadelphia Standard,PRD-0146,UrbanHarvest Personal Care Lite,Health & Beauty,1,Quality Issue,3.97
RET-001477,2025-04-02,INV-0044622,Columbus Standard,PRD-0050,HomeComfort Nuts & Seeds Deluxe 500g,Snacks,4,Quality Issue,26.89
RET-001478,2026-09-29,INV-0001455,Boston Flagship,PRD-0028,BluePeak Water & Sparkling Deluxe,Beverages,4,Customer Return,6.79
RET-001479,2026-07-19,INV-0071814,Salt Lake City Express,PRD-0078,ValuBrand Yogurt Classic,Dairy,8,Customer Return,32.87
RET-001480,2026-01-14,INV-0041172,Charlotte Standard,PRD-0120,HomeComfort Frozen Vegetables Classic,Frozen Foods,7,Expired,36.58
RET-001481,2026-03-28,INV-0066929,Indianapolis Standard,PRD-0159,ElitePro Cleaning Products Lite,Household,1,Quality Issue,11.26
RET-001482,2026-10-01,INV-0008687,Atlanta Flagship,PRD-0016,FreshFirst Juices Deluxe,Beverages,5,Customer Return,21.98
RET-001483,2026-03-30,INV-0051874,Tampa Compact,PRD-0095,CoastalSelect Condiments Select 500g,Grocery,1,Expired,7.54
RET-001484,2026-10-17,INV-0077040,Raleigh Standard,PRD-0093,BluePeak Canned Goods Classic 400g,Grocery,1,Customer Return,2.06
RET-001485,2026-05-25,INV-0022340,Denver Standard,PRD-0009,CoastalSelect Carbonated Drinks Deluxe,Beverages,8,Damaged,20.44
RET-001486,2026-04-02,INV-0052393,Tampa Compact,PRD-0114,UrbanHarvest Frozen Meals Select,Frozen Foods,1,Customer Return,13.76
RET-001487,2026-02-26,INV-0022577,Denver Standard,PRD-0013,EverGreen Juices Plus,Beverages,1,Damaged,3.48
RET-001488,2026-12-20,INV-0050694,Tampa Compact,PRD-0055,OptimaFood Nuts & Seeds Select 400g,Snacks,3,Customer Return,33.15
RET-001489,2026-12-03,INV-0049108,Tampa Compact,prd-0010,NaturePath Carbonated Drinks Plus,Beverages,8,Quality Issue,18.4
RET-001490,2026-11-25,INV-0065738,Indianapolis Standard,PRD-0113,SunRise Frozen Meals Plus,Frozen Foods,7,Damaged,74.57
RET-001491,2025-11-15,INV-0057992,Providence Express,PRD-0007,ValuBrand Carbonated Drinks Premium,Beverages,7,Customer Return,12.09
RET-001492,2026-11-04,INV-0044705,Columbus Standard,PRD-0053,UrbanHarvest Nuts & Seeds Original 400g,Snacks,10,Expired,96.07
RET-001493,2026-02-15,INV-0013284,Atlanta Flagship,PRD-0125,CoastalSelect Frozen Vegetables Premium,Frozen Foods,3,Customer Return,20.05
RET-001494,2026-10-04,INV-0009265,Atlanta Flagship,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,1,Expired,2.27
RET-001495,2025-12-12,INV-0043721,Columbus Standard,PRD-0027,ValuBrand Water & Sparkling Plus,Beverages,3,Damaged,4.67
RET-001496,2026-12-31,INV-0021977,Chicago Flagship,PRD-0163,SunRise Paper Products Premium,Household,2,Expired,14.99
RET-001497,2025-05-31,INV-0063485,Indianapolis Standard,PRD-0028,BluePeak Water & Sparkling Deluxe,Beverages,4,Expired,6.28
RET-001498,2024-12-29,INV-0047702,Columbus Standard,PRD-0132,ClearSpring Ice Cream Classic,Frozen Foods,1,Damaged,6.73
RET-001499,2026-11-19,INV-0043319,Columbus Standard,PRD-0012,PureChoice Carbonated Drinks Lite,Beverages,4,Expired,11.81
RET-001500,2026-01-14,INV-0015504,Chicago Flagship,PRD-0018,CoastalSelect Juices Plus,Beverages,1,Expired,1.99
RET-001501,2026-12-08,INV-0031255,Philadelphia Standard,PRD-0071,CoastalSelect Cheese Lite,Dairy,1,,12.39
RET-001502,2025-03-24,INV-0033702,Philadelphia Standard,PRD-0120,HomeComfort Frozen Vegetables Classic,Frozen Foods,1,Quality Issue,5.35
RET-001503,2026-11-06,INV-0032302,Philadelphia Standard,PRD-0092,CoastalSelect Canned Goods Pro 500g,Grocery,5,Damaged,15.35
RET-001504,2026-10-18,INV-0004522,Boston Flagship,PRD-0094,SunRise Canned Goods Value 200g,Grocery,1,Quality Issue,4.01
RET-001505,2026-07-25,INV-0077407,Raleigh Standard,PRD-0124,SunRise Frozen Vegetables Value,Frozen Foods,4,Customer Return,23.63
RET-001506,2026-08-15,INV-0077881,Hartford Express,PRD-0002,PureChoice Carbonated Drinks Plus,Beverages,7,Damaged,14.12
RET-001507,2026-11-16,INV-0078563,Hartford Express,PRD-0068,OptimaFood Cheese Deluxe,Dairy,1,Customer Return,18.55
RET-001508,2025-11-03,INV-0022893,Denver Standard,PRD-0024,SunRise Water & Sparkling Premium,Beverages,1,Damaged,1.34
RET-001509,2026-06-05,INV-0036837,Charlotte Standard,PRD-0022,ElitePro Juices Lite,Beverages,4,Expired,13.87
RET-001510,2026-03-21,INV-0059196,Providence Express,PRD-0041,UrbanHarvest Chips & Crisps Premium 300g,Snacks,4,Quality Issue,8.68
RET-001511,2026-05-09,INV-0070330,Nashville Compact,PRD-0148,EverGreen Personal Care Classic,Health & Beauty,5,Damaged,51.27
RET-001512,2026-11-19,INV-0080285,Milwaukee Compact,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,1,Customer Return,7.24
RET-001513,2025-07-23,INV-0012813,Atlanta Flagship,PRD-0116,CoastalSelect Frozen Meals Select,Frozen Foods,1,Expired,12.09
RET-001514,2026-09-11,INV-0043951,Columbus Standard,PRD-0030,BluePeak Water & Sparkling Plus,Beverages,1,Incorrect Shipment,2.28
RET-001515,2026-11-28,INV-0070211,Nashville Compact,PRD-0139,FreshFirst Vitamins Original,Health & Beauty,1,Damaged,7.14
RET-001516,2026-10-15,INV-0040526,Charlotte Standard,PRD-0108,UrbanHarvest Pasta & Grains Select 400g,Grocery,6,Incorrect Shipment,18.33
RET-001517,2026-01-09,INV-0023957,Denver Standard,PRD-0053,UrbanHarvest Nuts & Seeds Original 400g,Snacks,1,Damaged,9.05
RET-001518,2026-03-18,INV-0045000,Columbus Standard,PRD-0062,PureChoice Cookies & Bars Deluxe 300g,Snacks,5,Expired,15.12
RET-001519,2025-07-18,INV-0048889,Tampa Compact,PRD-0004,PureChoice Carbonated Drinks Classic,Beverages,1,Expired,1.11
RET-001520,2025-02-10,INV-0017413,Chicago Flagship,PRD-0067,EverGreen Cheese Classic,Dairy,5,Expired,67.82
RET-001521,2026-12-10,INV-0056677,Phoenix Compact,PRD-0119,PureChoice Frozen Meals Lite,Frozen Foods,5,Customer Return,35.24
RET-001522,2025-10-13,INV-0054507,Phoenix Compact,PRD-0027,ValuBrand Water & Sparkling Plus,Beverages,8,Expired,12.4
RET-001523,2025-07-04,INV-0038917,Charlotte Standard,PRD-0071,CoastalSelect Cheese Lite,Dairy,2,Damaged,23.32
RET-001524,2025-11-06,INV-0019051,Chicago Flagship,PRD-0098,CoastalSelect Condiments Plus 1000g,Grocery,1,Customer Return,6.42
RET-001525,2025-12-19,INV-0006447,Boston Flagship,PRD-0138,SunRise Vitamins Deluxe,Health & Beauty,1,Customer Return,22.44
